Type,LocalAirport,ForeignAirport,Airline,PlannedDate,ActualDate,Delay
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-02 07:07:00,2024-11-02 07:07:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-02 07:46:00,2024-11-02 07:46:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-02 08:09:00,2024-11-02 08:09:00,0
DEPARTURE,BASEL,ZAGREB,RYANAIR,2024-11-02 08:14:00,2024-11-02 08:14:00,0
DEPARTURE,BASEL,PAPHOS,AIRX CHARTER LTD,2024-11-02 08:54:00,2024-11-02 08:54:00,0
DEPARTURE,BASEL,NAPLES,EASYJET,2024-11-02 09:20:00,2024-11-02 09:20:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-02 09:35:00,2024-11-02 09:35:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-02 09:42:00,2024-11-02 09:42:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-02 09:44:00,2024-11-02 09:44:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-02 09:33:00,2024-11-02 09:33:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-02 10:09:00,2024-11-02 10:09:00,0
DEPARTURE,BASEL,TUNIS,NOUVELAIR,2024-11-02 10:11:00,2024-11-02 10:11:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-02 10:39:00,2024-11-02 10:39:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-02 10:27:00,2024-11-02 10:27:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-02 10:23:00,2024-11-02 10:23:00,0
DEPARTURE,BASEL,MANCHESTER,EASYJET,2024-11-02 10:45:00,2024-11-02 11:06:00,21
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-02 10:52:00,2024-11-02 10:52:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-02 11:17:00,2024-11-02 11:17:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-02 11:12:00,2024-11-02 11:12:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-02 11:15:00,2024-11-02 11:24:00,9
DEPARTURE,BASEL,CONSTANTINE,AIR ALGÃ©RIE,2024-11-02 11:40:00,2024-11-02 11:40:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-02 11:20:00,2024-11-02 11:36:00,16
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-02 11:35:00,2024-11-02 11:35:00,0
DEPARTURE,BASEL,FARO,EASYJET,2024-11-02 11:22:00,2024-11-02 11:22:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-02 11:38:00,2024-11-02 11:38:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-02 11:28:00,2024-11-02 11:28:00,0
DEPARTURE,BASEL,HURGHADA,EASYJET,2024-11-02 11:57:00,2024-11-02 11:57:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-02 11:54:00,2024-11-02 11:54:00,0
DEPARTURE,BASEL,BRINDISI,EASYJET,2024-11-02 12:35:00,2024-11-02 12:35:00,0
DEPARTURE,BASEL,BANJA LUKA,WIZZ AIR,2024-11-02 12:26:00,2024-11-02 12:26:00,0
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-02 12:48:00,2024-11-02 12:48:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,PEGASUS AIRLINES,2024-11-02 13:10:00,2024-11-02 13:10:00,0
DEPARTURE,BASEL,GRAN CANARIA,EASYJET,2024-11-02 13:49:00,2024-11-02 13:49:00,0
DEPARTURE,BASEL,TENERIFE,EASYJET,2024-11-02 13:31:00,2024-11-02 13:31:00,0
DEPARTURE,BASEL,FUERTEVENTURA,ENTER AIR,2024-11-02 13:40:00,2024-11-02 14:05:00,25
DEPARTURE,BASEL,LANZAROTE,EASYJET,2024-11-02 13:55:00,2024-11-02 13:55:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-02 13:32:00,2024-11-02 13:32:00,0
DEPARTURE,BASEL,GENEVA,VISTAJET,2024-11-02 13:22:00,2024-11-02 13:22:00,0
DEPARTURE,BASEL,FUERTEVENTURA,EASYJET,2024-11-02 13:55:00,2024-11-02 14:11:00,16
DEPARTURE,BASEL,RENNES,ZIMEX AVIATION,2024-11-02 14:16:00,2024-11-02 14:16:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-02 14:03:00,2024-11-02 14:03:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-02 14:15:00,2024-11-02 14:37:00,22
DEPARTURE,BASEL,AGADIR,EASYJET,2024-11-02 16:25:00,2024-11-02 16:46:00,21
DEPARTURE,BASEL,IZMIR,SUNEXPRESS,2024-11-02 14:30:00,2024-11-02 14:30:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-02 14:57:00,2024-11-02 14:57:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,AJET,2024-11-02 15:03:00,2024-11-02 15:03:00,0
DEPARTURE,BASEL,MADEIRA,EASYJET,2024-11-02 14:58:00,2024-11-02 14:58:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-02 15:14:00,2024-11-02 15:14:00,0
DEPARTURE,BASEL,HURGHADA,AIR CAIRO,2024-11-02 15:06:00,2024-11-02 15:06:00,0
DEPARTURE,BASEL,ANTALYA,EASYJET,2024-11-02 15:40:00,2024-11-02 16:03:00,23
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-02 15:47:00,2024-11-02 15:47:00,0
DEPARTURE,BASEL,WARSAW,WIZZ AIR,2024-11-02 15:49:00,2024-11-02 15:49:00,0
DEPARTURE,BASEL,CLUJ,WIZZ AIR,2024-11-02 16:09:00,2024-11-02 16:09:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-02 15:42:00,2024-11-02 15:42:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,PEGASUS AIRLINES,2024-11-02 16:48:00,2024-11-02 16:48:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-02 16:58:00,2024-11-02 16:58:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-02 17:05:00,2024-11-02 17:05:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-02 17:07:00,2024-11-02 17:07:00,0
DEPARTURE,BASEL,BASTIA,EASYJET,2024-11-02 17:18:00,2024-11-02 17:18:00,0
DEPARTURE,BASEL,GENEVA,EASYJET,2024-11-02 17:28:00,2024-11-02 17:28:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-02 17:50:00,2024-11-02 18:14:00,24
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-02 18:03:00,2024-11-02 18:03:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-02 18:10:00,2024-11-02 18:28:00,18
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-02 18:04:00,2024-11-02 18:04:00,0
DEPARTURE,BASEL,ZAGREB,RYANAIR,2024-11-02 18:26:00,2024-11-02 18:26:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-02 18:48:00,2024-11-02 18:48:00,0
DEPARTURE,BASEL,BORDEAUX,UNKNOWN,2024-11-02 19:21:00,2024-11-02 19:21:00,0
DEPARTURE,BASEL,RABAT SALE,AIR ARABIA MAROC,2024-11-02 19:56:00,2024-11-02 19:56:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-02 19:58:00,2024-11-02 19:58:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-02 20:15:00,2024-11-02 20:34:00,19
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-02 20:33:00,2024-11-02 20:33:00,0
DEPARTURE,BASEL,LEIPZIG,EUROPEAN AIR TRANSPORT / DHL,2024-11-02 20:45:00,2024-11-02 20:45:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-02 21:04:00,2024-11-02 21:04:00,0
DEPARTURE,BASEL,DOHA,QATAR AIRWAYS,2024-11-02 22:08:00,2024-11-02 22:08:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-02 21:26:00,2024-11-02 21:26:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-03 06:09:00,2024-11-03 06:09:00,0
DEPARTURE,BASEL,GRAN CANARIA,ENTER AIR,2024-11-03 06:13:00,2024-11-03 06:13:00,0
DEPARTURE,BASEL,FARO,EASYJET,2024-11-03 06:11:00,2024-11-03 06:11:00,0
DEPARTURE,BASEL,NAPLES,EASYJET,2024-11-03 06:16:00,2024-11-03 06:16:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-03 06:15:00,2024-11-03 06:15:00,0
DEPARTURE,BASEL,ATHENS,EASYJET,2024-11-03 06:20:00,2024-11-03 06:20:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-03 06:25:00,2024-11-03 06:25:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-03 06:38:00,2024-11-03 06:38:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-03 06:42:00,2024-11-03 06:42:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-03 06:51:00,2024-11-03 06:51:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-03 06:54:00,2024-11-03 06:54:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-03 07:01:00,2024-11-03 07:01:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-03 07:09:00,2024-11-03 07:09:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-03 07:30:00,2024-11-03 07:30:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-03 07:27:00,2024-11-03 07:27:00,0
DEPARTURE,BASEL,OLBIA,EASYJET,2024-11-03 07:42:00,2024-11-03 07:42:00,0
DEPARTURE,BASEL,BELGRADE,WIZZ AIR,2024-11-03 08:54:00,2024-11-03 08:54:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-03 08:52:00,2024-11-03 08:52:00,0
DEPARTURE,BASEL,ZAGREB,RYANAIR,2024-11-03 08:55:00,2024-11-03 09:08:00,13
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-03 10:09:00,2024-11-03 10:09:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-03 09:35:00,2024-11-03 09:35:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-03 10:11:00,2024-11-03 10:11:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-03 10:18:00,2024-11-03 10:18:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-03 10:35:00,2024-11-03 11:20:00,45
DEPARTURE,BASEL,BARCELONA,VUELING,2024-11-03 11:06:00,2024-11-03 11:06:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-03 10:23:00,2024-11-03 10:23:00,0
DEPARTURE,BASEL,KRAKOW,EASYJET,2024-11-03 10:32:00,2024-11-03 10:32:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-03 11:09:00,2024-11-03 11:09:00,0
DEPARTURE,BASEL,CAGLIARI,EASYJET,2024-11-03 10:53:00,2024-11-03 10:53:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-03 11:22:00,2024-11-03 11:22:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-03 11:19:00,2024-11-03 11:19:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-03 11:24:00,2024-11-03 11:24:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-03 11:51:00,2024-11-03 11:51:00,0
DEPARTURE,BASEL,COPENHAGEN,EASYJET,2024-11-03 12:34:00,2024-11-03 12:34:00,0
DEPARTURE,BASEL,ENFIDHA,EASYJET,2024-11-03 12:38:00,2024-11-03 12:38:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-03 12:59:00,2024-11-03 12:59:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,PEGASUS AIRLINES,2024-11-03 13:12:00,2024-11-03 13:12:00,0
DEPARTURE,BASEL,TOULOUSE,EASYJET,2024-11-03 13:17:00,2024-11-03 13:17:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-03 13:10:00,2024-11-03 13:21:00,11
DEPARTURE,BASEL,TENERIFE,EASYJET,2024-11-03 13:29:00,2024-11-03 13:29:00,0
DEPARTURE,BASEL,DUBAI,FLYDUBAI,2024-11-03 13:26:00,2024-11-03 13:26:00,0
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-03 13:43:00,2024-11-03 13:43:00,0
DEPARTURE,BASEL,PALERMO,EASYJET,2024-11-03 13:45:00,2024-11-03 13:45:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-03 14:08:00,2024-11-03 14:08:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-03 14:16:00,2024-11-03 14:16:00,0
DEPARTURE,BASEL,BORDEAUX,EASYJET,2024-11-03 14:35:00,2024-11-03 14:35:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-03 14:46:00,2024-11-03 14:46:00,0
DEPARTURE,BASEL,ALGIERS,AIR ALGÃ©RIE,2024-11-03 14:53:00,2024-11-03 14:53:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-03 15:01:00,2024-11-03 15:01:00,0
DEPARTURE,BASEL,PRAGUE,EASYJET,2024-11-03 15:24:00,2024-11-03 15:24:00,0
DEPARTURE,BASEL,AJACCIO,EASYJET,2024-11-03 15:21:00,2024-11-03 15:21:00,0
DEPARTURE,BASEL,WARSAW,WIZZ AIR,2024-11-03 15:45:00,2024-11-03 15:45:00,0
DEPARTURE,BASEL,NIS,WIZZ AIR,2024-11-03 15:55:00,2024-11-03 15:55:00,0
DEPARTURE,BASEL,HERAKLION,EASYJET,2024-11-03 15:48:00,2024-11-03 15:48:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,AJET,2024-11-03 15:43:00,2024-11-03 15:43:00,0
DEPARTURE,BASEL,BUCHAREST,WIZZ AIR,2024-11-03 16:24:00,2024-11-03 16:24:00,0
DEPARTURE,BASEL,NAPLES,EASYJET,2024-11-03 16:04:00,2024-11-03 16:04:00,0
DEPARTURE,BASEL,CLUJ,WIZZ AIR,2024-11-03 17:10:00,2024-11-03 17:44:00,34
DEPARTURE,BASEL,HERAKLION,ENTER AIR,2024-11-03 16:22:00,2024-11-03 16:22:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-03 16:34:00,2024-11-03 16:34:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-03 16:50:00,2024-11-03 17:16:00,26
DEPARTURE,BASEL,ISTANBUL SABIHA GÃ¶KCEN,PEGASUS AIRLINES,2024-11-03 16:50:00,2024-11-03 16:50:00,0
DEPARTURE,BASEL,TIRANA,WIZZ AIR,2024-11-03 18:25:00,2024-11-03 18:50:00,25
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-03 17:15:00,2024-11-03 17:15:00,0
DEPARTURE,BASEL,ANTALYA,PEGASUS AIRLINES,2024-11-03 17:40:00,2024-11-03 18:18:00,38
DEPARTURE,BASEL,VENICE,EASYJET,2024-11-03 17:32:00,2024-11-03 17:32:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-03 17:48:00,2024-11-03 17:48:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-03 18:35:00,2024-11-03 18:43:00,8
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-03 18:17:00,2024-11-03 18:17:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-03 17:58:00,2024-11-03 17:58:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-03 18:01:00,2024-11-03 18:01:00,0
DEPARTURE,BASEL,ISTANBUL ATATÃ¼RK,VISTAJET,2024-11-03 18:16:00,2024-11-03 18:16:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-03 18:11:00,2024-11-03 18:11:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-03 18:38:00,2024-11-03 18:38:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-03 18:51:00,2024-11-03 18:51:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-03 18:48:00,2024-11-03 18:48:00,0
DEPARTURE,BASEL,LONDON STANSTED,RYANAIR,2024-11-03 19:13:00,2024-11-03 19:13:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-03 18:55:00,2024-11-03 18:55:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-03 19:03:00,2024-11-03 19:03:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-03 19:24:00,2024-11-03 19:24:00,0
DEPARTURE,BASEL,MONTPELLIER,EASYJET,2024-11-03 19:10:00,2024-11-03 19:10:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-03 20:06:00,2024-11-03 20:06:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-03 20:15:00,2024-11-03 20:31:00,16
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-03 20:43:00,2024-11-03 20:43:00,0
DEPARTURE,BASEL,AMSTERDAM,EASYJET,2024-11-03 20:59:00,2024-11-03 20:59:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-03 21:09:00,2024-11-03 21:09:00,0
DEPARTURE,BASEL,MANCHESTER,EASYJET,2024-11-03 22:00:00,2024-11-03 22:25:00,25
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-03 22:14:00,2024-11-03 22:14:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-03 22:35:00,2024-11-03 22:47:00,12
DEPARTURE,BASEL,CAGLIARI,EASYJET,2024-11-08 06:11:00,2024-11-08 06:11:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-08 06:14:00,2024-11-08 06:14:00,0
DEPARTURE,BASEL,GENEVA,FEDEX,2024-11-08 06:21:00,2024-11-08 06:21:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-08 06:25:00,2024-11-08 06:25:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-08 06:17:00,2024-11-08 06:17:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-08 06:23:00,2024-11-08 06:23:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-08 06:37:00,2024-11-08 06:37:00,0
DEPARTURE,BASEL,SEVILLE,EASYJET,2024-11-08 06:44:00,2024-11-08 06:44:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-08 06:57:00,2024-11-08 06:57:00,0
DEPARTURE,BASEL,CATANIA,EASYJET,2024-11-08 06:47:00,2024-11-08 06:47:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-08 07:02:00,2024-11-08 07:02:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-08 07:14:00,2024-11-08 07:14:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-08 07:26:00,2024-11-08 07:26:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-08 07:48:00,2024-11-08 07:48:00,0
DEPARTURE,BASEL,ZAGREB,RYANAIR,2024-11-08 07:50:00,2024-11-08 07:50:00,0
DEPARTURE,BASEL,CONSTANTINE,ASL AIRLINES FRANCE,2024-11-08 07:56:00,2024-11-08 07:56:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-08 08:02:00,2024-11-08 08:02:00,0
DEPARTURE,BASEL,HURGHADA,AIR CAIRO,2024-11-08 08:13:00,2024-11-08 08:13:00,0
DEPARTURE,BASEL,BELGRADE,WIZZ AIR,2024-11-08 08:50:00,2024-11-08 09:20:00,30
DEPARTURE,BASEL,BANJA LUKA,WIZZ AIR,2024-11-08 09:53:00,2024-11-08 09:53:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-08 10:20:00,2024-11-08 10:20:00,0
DEPARTURE,BASEL,DUBLIN,RYANAIR,2024-11-08 10:00:00,2024-11-08 10:39:00,39
DEPARTURE,BASEL,TUZLA,WIZZ AIR,2024-11-08 10:09:00,2024-11-08 10:09:00,0
DEPARTURE,BASEL,NAPLES,EASYJET,2024-11-08 10:03:00,2024-11-08 10:03:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-08 10:22:00,2024-11-08 10:22:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-08 10:15:00,2024-11-08 10:34:00,19
DEPARTURE,BASEL,PRAGUE,EASYJET,2024-11-08 10:15:00,2024-11-08 10:15:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-08 10:25:00,2024-11-08 10:32:00,7
DEPARTURE,BASEL,ATHENS,EASYJET,2024-11-08 10:59:00,2024-11-08 10:59:00,0
DEPARTURE,BASEL,SPLIT,EASYJET,2024-11-08 10:55:00,2024-11-08 10:55:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-08 11:10:00,2024-11-08 11:10:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-08 11:10:00,2024-11-08 11:10:00,0
DEPARTURE,BASEL,CASABLANCA,AIR ARABIA MAROC,2024-11-08 11:14:00,2024-11-08 11:14:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-08 11:26:00,2024-11-08 11:26:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-08 11:22:00,2024-11-08 11:22:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-08 11:53:00,2024-11-08 11:53:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-08 11:55:00,2024-11-08 11:55:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-08 12:39:00,2024-11-08 12:39:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÖKCEN,PEGASUS AIRLINES,2024-11-08 12:53:00,2024-11-08 12:53:00,0
DEPARTURE,BASEL,EDINBURGH,EASYJET,2024-11-08 12:45:00,2024-11-08 12:45:00,0
DEPARTURE,BASEL,LAMEZIA,EASYJET,2024-11-08 12:57:00,2024-11-08 12:57:00,0
DEPARTURE,BASEL,DUBAI,FLYDUBAI,2024-11-08 13:23:00,2024-11-08 13:23:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-08 13:40:00,2024-11-08 13:40:00,0
DEPARTURE,BASEL,BRISTOL,EASYJET,2024-11-08 13:49:00,2024-11-08 13:49:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-08 13:51:00,2024-11-08 13:51:00,0
DEPARTURE,BASEL,SOFIA,WIZZ AIR,2024-11-08 14:15:00,2024-11-08 14:43:00,28
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-08 14:07:00,2024-11-08 14:07:00,0
DEPARTURE,BASEL,BARCELONA,VUELING,2024-11-08 15:00:00,2024-11-08 15:09:00,9
DEPARTURE,BASEL,ROME,EASYJET,2024-11-08 14:29:00,2024-11-08 14:29:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-08 14:24:00,2024-11-08 14:24:00,0
DEPARTURE,BASEL,ALGIERS,ASL AIRLINES FRANCE,2024-11-08 14:30:00,2024-11-08 14:45:00,15
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-08 14:17:00,2024-11-08 14:17:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-08 15:55:00,2024-11-08 16:14:00,19
DEPARTURE,BASEL,COPENHAGEN,EASYJET,2024-11-08 14:40:00,2024-11-08 14:40:00,0
DEPARTURE,BASEL,VALENCIA,EASYJET,2024-11-08 14:50:00,2024-11-08 14:50:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-08 14:55:00,2024-11-08 14:55:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÖKCEN,AJET,2024-11-08 14:47:00,2024-11-08 14:47:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-08 15:27:00,2024-11-08 15:27:00,0
DEPARTURE,BASEL,IASI,WIZZ AIR,2024-11-08 15:37:00,2024-11-08 15:37:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-08 16:07:00,2024-11-08 16:07:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA GÖKCEN,PEGASUS AIRLINES,2024-11-08 16:34:00,2024-11-08 16:34:00,0
DEPARTURE,BASEL,BUCHAREST,WIZZ AIR,2024-11-08 16:52:00,2024-11-08 16:52:00,0
DEPARTURE,BASEL,TOULOUSE,EASYJET,2024-11-08 17:18:00,2024-11-08 17:18:00,0
DEPARTURE,BASEL,TIRANA,WIZZ AIR,2024-11-08 17:15:00,2024-11-08 17:15:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-08 17:11:00,2024-11-08 17:11:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-08 17:37:00,2024-11-08 17:37:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-08 18:16:00,2024-11-08 18:16:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-08 18:08:00,2024-11-08 18:08:00,0
DEPARTURE,BASEL,NANTES,EASYJET,2024-11-08 18:40:00,2024-11-08 18:40:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-08 18:40:00,2024-11-08 18:49:00,9
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-08 18:47:00,2024-11-08 18:47:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-08 19:08:00,2024-11-08 19:08:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-08 19:24:00,2024-11-08 19:24:00,0
DEPARTURE,BASEL,MONTPELLIER,EASYJET,2024-11-08 19:29:00,2024-11-08 19:29:00,0
DEPARTURE,BASEL,BORDEAUX,EASYJET,2024-11-08 19:19:00,2024-11-08 19:19:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-08 19:27:00,2024-11-08 19:27:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-08 19:54:00,2024-11-08 19:54:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-08 20:18:00,2024-11-08 20:18:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-08 20:22:00,2024-11-08 20:22:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-08 20:45:00,2024-11-08 20:45:00,0
DEPARTURE,BASEL,AMSTERDAM,EASYJET,2024-11-08 20:30:00,2024-11-08 20:30:00,0
